Source,Name,Main Phone,Main Email,Website,Website Valid,Email extension,Linkedin,Instagram,Facebook,X (formerly Twitter),Pinterest,TikTok,Youtube,Mission,Veteran Owned Business Y/N,Is certified Veteran Owned Business Y/N,Is Veteran Service Organization Y/N,Is VA or GOV Organization Y/N,VA or GOV Type,VA or GOV Subtype,Service Area,Address Line one,Address Line Two,Latitude,Longitude,Zip Code,Country,State,County,Municipality - Place,Notes,Owner,Owner Phone,Owner Email
https://www.britishveteranowned.co.uk/business-profile?recordId=rech1ttszlmGsyCor,made by bees - Coxs Farm Honey Co. LTD,+447306243368,buzz@coxsfarmhoney.co.uk,www.coxsfarmhoney.com,,,,https://www.instagram.com/coxsfarmhoney/,https://www.facebook.com/CoxsFarmHoney,https://twitter.com/bees_made,https://www.pinterest.co.uk/user_zzbu/,,https://www.youtube.com/@coxsfarmhoney5185,,,,,,,,,"Cox’s Farm,",,51.20819,-3.0417,TA5 2PX,UK,,Somerset,"Steart, Bridgwater",,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recnKIkJdgGHuuhQ8,Marine Drainage,+447947276703,info@marinedrainage.com,www.marinedrainage.com,,,,https://instagram.com/rmdrainage?igshid=YmMyMTA2M2Y=,https://www.facebook.com/RM-Drainage-106955948696603,,,,,,,,,,,,,4 Church Road,,51.37069,-0.49354,KT15 1RN,UK,,Surrey,Addlestone,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recQLzEphrbHVVsJj,Metis,+441684876365,enquire@metissolutions.co.uk,www.metissolutions.co.uk,,,,,,,,,,,,,,,,,,20-22 Wenlock Road,,51.53074,-0.09374,N1 7GU,UK,,London,London,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recKWJRTrssluMt9r,Mongoose Cyber Security Ltd,,,www.Mongoosecyber.io,,,https://www.linkedin.com/company/mongoose-cyber-security,,https://www.facebook.com/MongooseCyber,https://twitter.com/MongooseCyber,,,,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=reckU95Ii1HB4J5v0,Moray Autocare Ltd,+447730555335,morayautocare@gmail.com,www.morayautocareltd.co.uk,,,,https://instagram.com/morayautocare1?igshid=OGQ5ZDc2ODk2ZA==,https://www.facebook.com/MorayAutocare,,,,,,,,,,,,,7 Davidson Place,,57.70085,-3.47922,IV30 5YL,UK,,Morayshire,Elgin,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recJZTmrcJdhwU5Dj,Motif8 Embroidery & Print Ltd,+441642601501,sales@motif8.co.uk,www.motif8.co.uk,,,https://www.linkedin.com/company/16333347/,https://www.instagram.com/motif8ltd/,https://www.facebook.com/motif8ltd,https://twitter.com/Motif8ltd,,,,,,,,,,,,17 Stephenson Street,,54.55798,-1.30058,TS17 6AL,UK,,Durham,Stockton on Tees,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recUOZblZ7xIYnSdf,Next Level Detailing,+447711377954,info@nldetailing.co.uk,www.nldetailing.co.uk,,,https://www.linkedin.com/company/nl-detailing/,https://instagram.com/nl.detailinguk,https://www.facebook.com/profile.php?id=100095498835101,,,https://www.tiktok.com/@next.level.detail,,,,,,,,,,Broad Oak Avenue,,53.38459,-2.65548,WA5 2EW,UK,,Cheshire,"Penketh, Warrington",,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec0bQ3KGEpOptaYa,Nick Baskerville Photography,+447872493651,info@nickbaskerville.com,www.nickbaskerville.com/,,,https://www.linkedin.com/in/nick-baskerville-818ab8277?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,https://www.instagram.com/nick_baskerville_photography?igsh=MmUzOTJ2NGlvNXlp,https://www.facebook.com/LimaCharlieCreations,,https://www.pinterest.co.uk/0lzokjwqefaalmam3o5rqszcyuxkty,,,,,,,,,,,6 Reed Street,,51.60277,-1.26366,OX11 6FL,UK,,Oxfordshire,Didcot,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recwIbKYrcJYCkwOU,Nidhoggr Mead Co.,+443331216323,sales@nidhoggrmead.co.uk,www.nidhoggrmead.co.uk,,,,https://www.instagram.com/nidhoggrmeadco/,https://facebook.com/nidhoggrmead,,,,,,,,,,,,,"Unit 1B, Pocklington Industrial Estate, York YO42 1NR",,53.92398,-0.80021,YO42 1NR,UK,,East Riding of Yorkshire,York,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recXHmjTBLapZJ0so,NTWi,+447970489693,bryan@ntwiso.com,https://www.britishveteranowned.co.uk/business-profile?recordId=recXHmjTBLapZJ0so,,,https://www.linkedin.com/company/ntw-international/about/?viewAsMember=true,https://www.linkedin.com/company/ntw-international/about/?viewAsMember=true,,,,,,,,,,,,,,"15 BArrack hill, Newport, Gwent",,51.59702,-3.00142,NP20 5FR,UK,,Gwent,Newport,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec7BUnZrHXHSCyR7,Oaths of Allegiance,+447805030222,oathsofallegiance@gmail.com,www.oathsofallegiance.co.uk,,,,https://www.instagram.com/oaths_of_allegiance/,https://facebook.co/oathsofallegiance/,https://twitter.com/OathsofA,,,,,,,,,,,,Office 45 Consett Business Centre,,54.86062,-1.8182,DH8 6BP,UK,,Co Durham,Consett,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recpjxCLU2mpMHbd1,Omega Investment Ventures,+971585710772,Hi@omegainvestmentventures.com,www.omegainvestmentventures.com,,,,,,,,,,,,,,,,,,"611 South DuPont Highway, Suite 102,",,,,19901,UK,,Delaware,City of Dover,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recqEwMHpukXU1q4u,Optimal Transformations Ltd,+447413448691,Info@optimaltransformations.co.uk,www.optimaltransformations.co.uk,,,,,,,,,,,,,,,,,,"34-35 Butchers Row, Shrewsbury, SY1 1UW",,52.70818,-2.75297,SY1 1UW,UK,,Shropshire,Shrewsbury,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recetPBf766AidD6R,PADS Auto and Marine Detailing,+447774520175,padshampshire@mail.com,www.padsprofessionalautodetailings.godaddysites.com/,,,,https://www.instagram.com/padshampshire/,https://www.facebook.com/padshampshire,https://twitter.com/padshampshire,,,,,,,,,,,,"Lonsdale Avenue,",,50.84258,-1.05942,PO6 2PU,UK,,Hampshire,Portsmouth,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=reci2fmfEL8bf8u3q,Palmer Lim Chartered Surveyors,+442084068406,steve.palmer@palmerlim.com,www.palmerlim.co.uk/,,,,,,,,,,,,,,,,,,"Unit 128, Capital Business Centre, 22 Carlton Road, South Croydon, CR2 0BS",,51.35303,-0.09388,CR2 0BS,UK,,Croydon,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec5a4msO5FNiQ9oo,Patricia Rose Charters Ltd,+447967002445,mail@patriciarosecharters.com,www.patriciarosecharters.com,,,,https://www.instagram/PatriciaRosecharters,https://www.facebook.com/PatriciaRosecharters,https://twitter.com/patrosecharters,,,,,,,,,,,,2 Third Avenue,,50.36838,-4.08078,PL9 8AN,UK,,Devon,Plymouth,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recMGIqQUTAF93iNB,Powder Monkey Brewing Co ,02392 522126 ,,www.powdermonkeybrewing.com,,,https://uk.linkedin.com/company/powder-monkey-brewing-co,https://www.instagram.com/powdermonkeybrewingco,https://www.facebook.com/PMBrewCo/,https://twitter.com/PMBrewCo,,,,,,,,,,,,"Priddy's Hard, Heritage Way",,50.8084,-1.12772,PO12 4FL,UK,,Hampshire,Gosport,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recqVWtZtQr96fan8,Power Control & Automation Solutions Ltd,+441143177939,sturner@pcasltd.com,www.pcasltd.com,,,https://uk.linkedin.com/company/pcasltd,,,,,,,,,,,,,,,Tinsley Park Close,,53.39901,-1.40998,S9 5DE,UK,,South Yorkshire,Sheffield,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recBqEy0xmlwnXeAP,Protective Security Training & Consultancy ,,paulparker149@gmail.com,https://www.britishveteranowned.co.uk/business-profile?recordId=recBqEy0xmlwnXeAP,,,,,,,,,,,,,,,,,,,,,,L5 2RB,UK,,Merseyside ,Liverpool,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recMWa0LpBCx3C3qf,PT Booker,,,www.ptbooker.co.uk,,,https://www.linkedin.com/company/ptbooker/,https://instagram.com/ptbookerapp?igshid=YmMyMTA2M2Y=,https://www.facebook.com/ptbookerapp,https://twitter.com/ptbooker?s=21&t=0FgXdlbqwZmaEfosUpJr9Q,,,https://www.youtube.com/@PT_BookerLtd,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recifCQrXyEqRBctC,Raffeen Renovations,+447525480841,raffeenrenovations@gmail.com,https://www.britishveteranowned.co.uk/business-profile?recordId=recifCQrXyEqRBctC,,,,https://www.instagram.com/raffeen_renovations,https://www.facebook.com/raffeenrenovations,,,,,,,,,,,,,"Raffeen, Golden Smithies Lane",,53.4972,-1.31766,S63 7ER,UK,,South Yorkshire,Rotherham,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recxGCqmWsnduvJ8p,Really Awesome Coffee - Westbury,+447850071810,westbury@reallyawesomecoffee.co.uk,www.reallyawesomecoffee.co.uk/book-a-coffee-van/westbury/,,,,https://www.instagram.com/reallyawesomecoffee/,https://www.facebook.com/reallyawesomecoffeewestbury,https://twitter.com/awesomecoffee,https://www.pinterest.co.uk/reallyawesomeco/,,,,,,,,,,,14 Athelney avenue,,51.26904,-2.17958,BA13 3GU,UK,,Wiltshire,Westbury,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recURSXQr2Dk2nsF9,Reflections valeting and detailing,+447813703984,reflectionsvehicleservices@gmail.com,www.reflectionsdetailing.co.uk,,,,,https://www.facebook.com/profile.php?id=100093990511963,,,,,,,,,,,,,1 boundary Street Warrington Cheshire wa1 3dd,,53.40025,-2.56782,Wa1 3dd,UK,,Cheshire,Warrington,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=reczI5072kbr0iCY0,Rifles Security Solutions Ltd,,lee@riflessecuritysolutions.com,https://www.britishveteranowned.co.uk/business-profile?recordId=reczI5072kbr0iCY0,,,,,,,,,,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recyc3zaXVxsLLeH6,Rubico Associates ,0330 043 0185,,www.rubicoassociates.com,,,https://uk.linkedin.com/company/rubico-associates-security,https://www.instagram.com/rubicoassociates/,https://www.facebook.com/RubicoAssociate/,https://twitter.com/rubicoassociate,,,,,,,,,,,,1 Northumberland Avenue ,,51.50719,-0.127,WC2N 5BW,UK,,Greater London ,London ,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recYqiKwz3HwwVA4a,RV1 Veteran Gin,0203 6338525,,www.rv1group.com,,,https://murrayyeatman.com/shop/gin/rv1-veteran-gin/,https://murrayyeatman.com/shop/gin/rv1-veteran-gin/,https://murrayyeatman.com/shop/gin/rv1-veteran-gin/,,,,,,,,,,,,,Redhill High Street ,,51.24034,-0.1681,RH1 1RJ,UK,,Surrey ,Redhill ,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recb1n6nd6dUwcbw1,Safety Risk Solutions ,,,www.safetyrisksolutions.co.uk,,,https://www.linkedin.com/company/76104021/admin/feed/posts/,https://www.instagram.com/safetyrisksolutions_ltd/,https://www.facebook.com/SafetyRiskSolutionsUK,,,https://www.tiktok.com/@safetyrisksolutions,,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec0ESGta24e7MuNa,Scan Assure Medical Ultrasound Ltd,+441204322509,info.scanassure@nhs.net,www.scanassure.co.uk,,,,,,,,,,,,,,,,,,Lowry Hotel,,53.62275,-2.29942,M3 5LH,UK,,Greater Manchester,Manchester,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec7dNn9r9UKDdu5R,Sharpe Safety Limited,+447970782897,ian@sharpesafety.co.uk,https://www.britishveteranowned.co.uk/business-profile?recordId=rec7dNn9r9UKDdu5R,,,,,,,,,,,,,,,,,,4 Low Dowfold,,54.71997,-1.73525,DL15 9AE,UK,,Co Durham,Crook,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=receVFftmyiOmXz4G,"SHAW (Safety, Health and Wellbeing) Group UK Ltd",+441513455445,info@shawgroupuk.com,https://shawgroupuk.com/,,,,https://www.instagram.com/shawgroup_uk/,https://www.facebook.com/SHAWGroupUK/,https://www.twitter.com/SHAWGroupUK,,,,,,,,,,,,"North Mersey Business Centre, Woodward Road",,53.48976,-2.85038,L33 7UY,UK,,Merseyside,Liverpool,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recppm2Wq2yOMp3r3,Silverback Security ltd,+447494833983,silverbacksecurity@btinternet.com,https://www.britishveteranowned.co.uk/business-profile?recordId=recppm2Wq2yOMp3r3,,,,,,,,,,,,,,,,,,16 Aelfryn Llanharry,,51.51268,-3.43416,CF72 9LQ,UK,,RCT,Llanharry,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=rec5fBhHfOdVgOYbi,Slaters Sweeps and Stoves,+447799704057,info@slaterssweeps.co.uk,www.slaterssweeps.co.uk,,,,https://www.instagram.com/slaterssweepsandstoves,https://www.facebook.com/profile.php?id=100094999400060,,,,,,,,,,,,,North Street,,51.44167,-2.00588,SN11 0HH,UK,,Wiltshire,Calne,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recY36k9AfM6bPFap,Soter H.R.M Ltd,+447811374300,shaun@soterhrm.com,www.soterhrm.com,,,https://www.linkedin.com/in/shaun-baker-344754278,https://www.linkedin.com/in/shaun-baker-344754278,https://facebook.com/100092040772052,https://twitter.com/,,,,,,,,,,,,"""Llanjoy"" West Road",,52.69105,-2.46102,TF2 0DJ,UK,,Shropshire,Telford,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recdKKaaWp4h97hgb,Stand & Deliver Militaria Ltd,,stand.delivermilitaria24@gmail.com,https://www.britishveteranowned.co.uk/business-profile?recordId=recdKKaaWp4h97hgb,,,,,https://www.facebook.com/profile.php?id=61558088687047,,,,,,,,,,,,,"Flat 3,43 Champion Road",,51.55843,0.247316,RM14 2SZ,UK,,Essex,Upminster,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recpdbLIkBxpTJOcM,Stenton Shortt,07801576402,,www.etsy.com/uk/shop/BalmistryUK,,,,https://www.etsy.com/uk/social-tracking?network=instagram,https://www.etsy.com/uk/social-tracking?network=facebook,https://www.etsy.com/uk/social-tracking?network=twitter,https://www.etsy.com/uk/social-tracking?network=pinterest,,https://www.etsy.com/uk/social-tracking?network=youtube,,,,,,,,,83 West Carr road,,53.31805,-0.95253,DN22 7NW,UK,,Nottinghamshire ,Retford ,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recnYtKcq9uApYy5d,Stootz Printing,07379402322,stootzprinting@gmail.com,www.Stootzprinting.co.uk,,,,instagram.com/stootzprinting,facebook.com/stootzprinting,twitter.com/stootzp,,,,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=reclTxAKW9vSRUoFi,Stu's Outdoor Skills,,stusoutdoorskills@gmail.com,,,,,,https://www.facebook.com/StusOutdoorSkills/,,,,,,,,,,,,,,,,,RH2 7NG,UK,,Surrey,Reigate,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recpjbQ7eyf5DFr0S,Sublimitprint Ltd,01777 566463,,www.Sublimitprint.co.uk,,,https://www.linkedin.com/mwlite/company/sublimitprint-ltd,https://www.instagram.com/sublimitprint_ltd/,http://www.facebook.com/sublimitprint,,,,,,,,,,,,,Unit 1a Welbeck Court,,53.33515,-0.95409,DN22 7RA,UK,,,Retford,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recuJxSg4FCUz70w8,talentkube,+441323576787,stephen@talentkube.com,www.talentkube.com,,,https://www.linkedin.com/company/talentkube/,,,,,,,,,,,,,,,"3rd Floor 86-90 Paul Street, London, England, EC2A 4NE",,51.52562,-0.08363,EC2A 4NE,UK,,Greater London,London,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recs6ZlSLFFisiMwm,Tamar Safety,+441822833534,info@tamarsafety.com,www.tamarsafety.com,,,https://www.linkedin.com/company/tamarsafety,https://www.instagram.com/tamarsafety,https://www.facebook.com/tamarsafety,,,,,,,,,,,,,,,,,9JB,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recoYLSmz9r0GQbqc,The 1:1 Diet by Cambridge Weight Plan with Nic & Stu,,one2onediet.nicandstu@gmail.com,Linktr.ee/NicAndStu,,,https://linkedin.com/in/nicolafr,https://instagram.com/One2OneDiet.NicAndStu,https://facebook.com/One2OneDiet.NicAndStu,https://x.com/on2onediet_thefrs,,,https://youtube.com/channel/UCTatvhZRZ-E6UzeGhqIAEBQ,,,,,,,,,,,,,RH4 2DP,UK,,Surrey,Dorking,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recQBxVqXANjeweOU,The EcoPro Construction Group,,,https://www.britishveteranowned.co.uk/business-profile?recordId=recQBxVqXANjeweOU,,,,,,,,,,,,,,,,,,,,,,,UK,,,,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recYUYApzqcqei5ey,The Manchester Wax Company,07913602996,,www.mcrwaxco.shop,,,,http://instagram.com/mcrwaxco,https://facebook.com/mcrwaxco,,https://pinterest.com/mcrwaxco,https://tiktok.com/@mcrwaxco,,,,,,,,,,4 Grosvenor Road,,53.44978,-2.35684,M41 5AQ,UK,,Greater Manchester,Manchester,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recxMXbrRAVsqjDZj,TheCraftyBlackDog,,info@thecraftyblackdog.co.uk,www.thecraftyblackdog.co.uk,,,,,,,,,,,,,,,,,,,,,,PL6 6QN,UK,,Devon,Plymouth,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recNGWqndDp88rRG2,Timothy Charles Dental Tourism Agency,+447584093040,tim.rowley@tcdentaltours.com,www.tcdentaltours.com,,,https://www.linkedin.com/company/tc-dental-tourism-agency/,https://www.insagram.com/tim_tcdental,https://www.facebook.com/tcdentaltours?mibextid=LQQJ4d,,,,,,,,,,,,,12 Counthorpe,,52.7707,-0.50901,NG33 4QD,UK,,Lincolnshire,Grantham,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recGsjvABifAqlNDV,Ubique Engineering Services Ltd,+441553824410,ubique@engineer.com,www.ubiqueengineeringservices.co.uk,,,https://www.linkedin.com/in/thomas-coleridge-322879239/,,https://www.facebook.com/p/Ubique-Engineering-Services-100057581795823/,,,,,,,,,,,,,8 Abbey Lakes Close,,52.6917,0.527163,PE32 1FN,UK,,Norfolk,Kings Lynn,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recoAwbDdQ8wFmBoT,Veteranknots ltd,+447879928178,info@veteranknots.co.uk,www.veteranknots.com,,,,https://www.instagram.com/veteranknots?igsh=MXgwN2ZmYzV6bnZjMg==,https://www.facebook.com/VeteranKnotsrum,,,,,,,,,,,,,18 Lytles Close,,53.55321,-3.05649,L37 4BT,UK,,Liverpool,Liverpool,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recx66ktMsMIO8x5s,Vetren Energy Ltd,01743612068,,www.vetrenenergy.co.uk,,,https://www.linkedin.com/in/vetren-energy-57b284262/,https://www.instagram.com/vetrenenergy/,https://www.facebook.com/vetrenenergy,https://twitter.com/VetrenL,,,,,,,,,,,,Little Oxon Lane,,52.7154,-2.80384,SY35AQ,UK,,Shropshire,Shrewsbury,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recfzqsNlvaKFNb1J,Wigan Hearing,,Info@wiganhearing.co.uk,wiganhearing.co.uk,,,,,,,,,,,,,,,,,,,,,,WN58QH ,UK,,Lancs,Wigan,,,,
https://www.britishveteranowned.co.uk/business-profile?recordId=recPZ9YEGE2vS6tWt,Wye Counselling and Psychotherapy ,+447474139800,wyecounsellingandpsychotherapy@gmail.com,www.wyecounsellingandpsychotherapy.co.uk,,,,,,,,,,,,,,,,,,29 Daffodil Wood ,,52.14718,-3.41396,LD2 3LE,UK,,Powys,Builth Wells,,,,
