PNuid_NLidu,Province,,Name_en
Canada,"British Columbia",,"Twidwell Bend"
Canada,"British Columbia",,"East Pine"
Canada,"British Columbia",,Arras
Canada,"British Columbia",,Groundbirch
Canada,"British Columbia",,"Sunset Prairie"
Canada,"British Columbia",,Progress
Canada,"British Columbia",,"Willow Valley"
Canada,"British Columbia",,"Moberly Lake"
Canada,"British Columbia",,"Hudson's Hope"
Canada,"British Columbia",,Attachie
Canada,"British Columbia",,"Bear Flat"
Canada,"British Columbia",,"Farrell Creek"
Canada,"British Columbia",,"Mile 62 1/2"
Canada,"British Columbia",,"Charlie Lake"
Canada,"British Columbia",,Clairmont
Canada,"British Columbia",,"Fort St. John"
Canada,"British Columbia",,"Grand Haven"
Canada,"British Columbia",,"Old Fort"
Canada,"British Columbia",,"Charlie Lake part B"
Canada,"British Columbia",,"South Taylor"
Canada,"British Columbia",,Taylor
Canada,"British Columbia",,Farmington
Canada,"British Columbia",,"Dawson Creek"
Canada,"British Columbia",,Rolla
Canada,"British Columbia",,"Tower Lake"
Canada,"British Columbia",,Kilkerran
Canada,"British Columbia",,Bessborough
Canada,"British Columbia",,"Seven Mile Corner"
Canada,"British Columbia",,Clayhurst
Canada,"British Columbia",,Goodlow
Canada,"British Columbia",,"Cecil Lake"
Canada,"British Columbia",,Montney
Canada,"British Columbia",,"Rose Prairie"
Canada,"British Columbia",,Osborn
Canada,"British Columbia",,Peejay
Canada,"British Columbia",,Altona
Canada,"British Columbia",,Prespatou
Canada,"British Columbia",,Buick
Canada,"British Columbia",,Wonowon
Canada,"British Columbia",,Kobes
Canada,"British Columbia",,"Upper Halfway"
Canada,"British Columbia",,"Pink Mountain"
Canada,"British Columbia",,"Boring Ranch"
Canada,"British Columbia",,"Brady Ranch"
Canada,"British Columbia",,"Beatton Ranch"
Canada,"British Columbia",,"McKearney Ranch"
Canada,"British Columbia",,"Simpson Ranch"
Canada,"British Columbia",,"Federal Ranch"
Canada,"British Columbia",,"Sikanni Chief"
Canada,"British Columbia",,"Buckinghorse River"
Canada,"British Columbia",,"Fort Nelson"
Canada,"British Columbia",,"Snake River"
Canada,"British Columbia",,Steamboat
Canada,"British Columbia",,"Summit Lake"
Canada,"British Columbia",,"Toad River"
Canada,"British Columbia",,"Muncho Lake"
Canada,"British Columbia",,"Liard River"
Canada,"British Columbia",,"Coal River"
Canada,"British Columbia",,Fireside
Canada,"British Columbia",,McDame
Canada,"British Columbia",,"Jade City"
Canada,"British Columbia",,"Dease Lake"
Canada,"British Columbia",,Tahltan
Canada,"British Columbia",,Stikine
Canada,"British Columbia",,"40 Mile Flats"
Canada,"British Columbia",,Eddontenajon
Canada,"British Columbia",,Tatogga
Canada,"British Columbia",,"Lower Post"
Canada,"British Columbia",,Tulsequah
Canada,"British Columbia",,"Pleasant Camp"
Canada,"British Columbia",,"Bear Camp"
Canada,"British Columbia",,Atlin
Canada,"British Columbia",,Fraser
Canada,"British Columbia",,Bennett
Canada,"British Columbia",,"Tumbler Ridge"
Canada,"British Columbia",,"Kelly Lake"
Canada,"British Columbia",,Yaku
Canada,"British Columbia",,Masset
Canada,"British Columbia",,Delkatla
Canada,"British Columbia",,"Port Clements"
Canada,"British Columbia",,Juskatla
Canada,"British Columbia",,Sewall
Canada,"British Columbia",,Tlell
Canada,"British Columbia",,Lawnhill
Canada,"British Columbia",,Sandspit
Canada,"British Columbia",,"Village of Queen Charlotte"
Canada,"British Columbia",,"Skidegate Landing"
Canada,"British Columbia",,"Sewell Inlet"
Canada,"British Columbia",,"Rose Harbour"
Canada,"British Columbia",,"Moresby Camp"
Canada,"British Columbia",,"Georgetown Mills"
Canada,"British Columbia",,Renata
Canada,"British Columbia",,"Deer Park"
Canada,"British Columbia",,Zamora
Canada,"British Columbia",,Rhone
Canada,"British Columbia",,Westbridge
Canada,"British Columbia",,"Christian Valley"
Canada,"British Columbia",,McCulloch
Canada,"British Columbia",,Fosthall
Canada,"British Columbia",,Retallack
Canada,"British Columbia",,Argenta
Canada,"British Columbia",,"Shutty Bench"
Canada,"British Columbia",,Sandon
Canada,"British Columbia",,"Johnsons Landing"
Canada,"British Columbia",,Birchdale
Canada,"British Columbia",,"Mirror Lake"
Canada,"British Columbia",,"Kootenay Bay"
Canada,"British Columbia",,"Gray Creek"
Canada,"British Columbia",,Hall
Canada,"British Columbia",,Erie
Canada,"British Columbia",,Meadows
Canada,"British Columbia",,Jersey
Canada,"British Columbia",,Kingsgate
Canada,"British Columbia",,Lumberton
Canada,"British Columbia",,"Old Town"
Canada,"British Columbia",,Meachen
Canada,"British Columbia",,"Ta Ta Creek"
Canada,"British Columbia",,"Premier Lake"
Canada,"British Columbia",,"Kootenay Crossing"
Canada,"British Columbia",,"Vermilion Crossing"
Canada,"British Columbia",,"Oliver's Landing"
Canada,"British Columbia",,"Britannia Beach"
Canada,"British Columbia",,"Phillips Arm"
Canada,"British Columbia",,"Heydon Bay"
Canada,"British Columbia",,"Hardwicke Island"
Canada,"British Columbia",,"Kingcome Inlet"
Canada,"British Columbia",,"Owen Bay"
Canada,"British Columbia",,"Leo Creek"
Canada,"British Columbia",,"Baker Creek"
Canada,"British Columbia",,Redstone
Canada,"British Columbia",,"Martin Valley"
Canada,"British Columbia",,"Taku River Tlingit"
Canada,"British Columbia",,"Good Hope Lake (Dease River)"
Canada,"British Columbia",,"Moricetown (Witset First Nation)"
Canada,"British Columbia",,"Hazelton (Gitanmaax)"
Canada,"British Columbia",,Kispiox
Canada,"British Columbia",,"Glen Vowell"
Canada,"British Columbia",,"Hagwilget (Hagwilget Village Council)"
Canada,"British Columbia",,"Kitseguecla (Gitsegukla)"
Canada,"British Columbia",,"Kitwanga (Gitwangak)"
Canada,"British Columbia",,Gitanyow
Canada,"British Columbia",,"Bella Bella (Heiltsuk)"
Canada,"British Columbia",,"Nuxalk Nation"
Canada,"British Columbia",,"Klemtu (Kitasoo Xai'xais Nation)"
Canada,"British Columbia",,"Oweekeno (Wuikinuxv Nation)"
Canada,"British Columbia",,"Saulteau First Nations"
Canada,"British Columbia",,"Fort Nelson First Nation"
Canada,"British Columbia",,"Prophet River First Nation"
Canada,"British Columbia",,"West Moberly First Nations"
Canada,"British Columbia",,"Halfway River First Nation"
Canada,"British Columbia",,"Blueberry River First Nations"
Canada,"British Columbia",,"Doig River First Nation"
Canada,"British Columbia",,"Burrard (Tsleil-Waututh Nation)"
Canada,"British Columbia",,Musqueam
Canada,"British Columbia",,"Sechelt Indian Government District (Sechelt)"
Canada,"British Columbia",,Homalco
Canada,"British Columbia",,"Klahoose First Nation"
Canada,"British Columbia",,"Sliammon (Tla'amin Nation)"
Canada,"British Columbia",,Squamish
Canada,"British Columbia",,N'Quatqua
Canada,"British Columbia",,"Mount Currie (Lil'wat Nation)"
Canada,"British Columbia",,Aitchelitz
Canada,"British Columbia",,"Chehalis (Sts'ailes)"
Canada,"British Columbia",,"Kwikwetlem First Nation"
Canada,"British Columbia",,Douglas
Canada,"British Columbia",,"Skookumchuck (Skatin)"
Canada,"British Columbia",,Katzie
Canada,"British Columbia",,"Kwantlen First Nation"
Canada,"British Columbia",,"Matsqui First Nation"
Canada,"British Columbia",,"New Westminster (New Westminster First Nation)"
Canada,"British Columbia",,Samahquam
Canada,"British Columbia",,"Scowlitz (Sq'éwlets)"
Canada,"British Columbia",,Semiahmoo
Canada,"British Columbia",,"Shxwhá:y Village"
Canada,"British Columbia",,Skowkale
Canada,"British Columbia",,Soowahlie
Canada,"British Columbia",,Skwah
Canada,"British Columbia",,"Squiala First Nation"
Canada,"British Columbia",,Tzeachten
Canada,"British Columbia",,Yakweakwioose
Canada,"British Columbia",,"Tsawwassen First Nation"
Canada,"British Columbia",,"Sumas First Nation"
Canada,"British Columbia",,"Deroche (Leq'á:mel First Nation)"
Canada,"British Columbia",,Kwaw-kwaw-Apilt
Canada,"British Columbia",,"Seabird Island"
Canada,"British Columbia",,"Skawahlook First Nation"
Canada,"British Columbia",,Chawathil
Canada,"British Columbia",,Cheam
Canada,"British Columbia",,"Popkum First Nation"
Canada,"British Columbia",,"Peters First Nation"
Canada,"British Columbia",,"Shxw'ow'hamel First Nation"
Canada,"British Columbia",,"Union Bar First Nation"
Canada,"British Columbia",,"Yale (Yale First Nation)"
Canada,"British Columbia",,"Bridge River"
Canada,"British Columbia",,"Cayoosh Creek No. 1 (Sekw’el’was)"
Canada,"British Columbia",,Xaxli'p
Canada,"British Columbia",,"Lillooet No. 1 (T’ít’q’et)"
Canada,"British Columbia",,"Pavilion (Ts'kw'aylaxw First Nation)"
Canada,"British Columbia",,"Shalalth (Tsal'alh)"
Canada,"British Columbia",,Osoyoos
Canada,"British Columbia",,"Penticton (Penticton First Nation)"
Canada,"British Columbia",,"Lower Similkameen"
Canada,"British Columbia",,"Upper Similkameen"
Canada,"British Columbia",,"Spallumcheen (Splatsin)"
Canada,"British Columbia",,"Westbank First Nation"
Canada,"British Columbia",,?aqam
Canada,"British Columbia",,"Tobacco Plains (Yaq_it _a·knuq_i ‘it First Nation)"
Canada,"British Columbia",,"Columbia Lake No. 3 (_akisq_nuk First Nation)"
Canada,"British Columbia",,"Shuswap Band (Kenpesq’t) (Secwépemc Nation)"
Canada,"British Columbia",,"Lower Kootenay"
Canada,"British Columbia",,"Lake Babine Nation"
Canada,"British Columbia",,"Takla Landing (Takla Nation)"
Canada,"British Columbia",,"Tsay Keh Dene"
Canada,"British Columbia",,"Fort Ware (Kwadacha)"
Canada,"British Columbia",,"Lheidli T'enneh"
Canada,"British Columbia",,"Nadleh Whuten"
Canada,"British Columbia",,"Stellat'en First Nation"
Canada,"British Columbia",,"Nak'azdli Whut'en"
Canada,"British Columbia",,"Saik'uz First Nation"
Canada,"British Columbia",,Okanagan
Canada,"British Columbia",,"Sunnyside (Tl'azt'en Nation)"
Canada,"British Columbia",,"McLeod Lake"
Canada,"British Columbia",,"Ts'il Kaz Koh"
Canada,"British Columbia",,"Cheslatta Carrier Nation"
Canada,"British Columbia",,"Campbell River"
Canada,"British Columbia",,"Cape Mudge"
Canada,"British Columbia",,"Comox (K'ómoks First Nation)"
Canada,"British Columbia",,"Health Bay (Kwikwasut'inuxw Haxwa'mis)"
Canada,"British Columbia",,Kwakiutl
Canada,"British Columbia",,"Gwawaenuk Tribe"
Canada,"British Columbia",,Kwiakah
Canada,"British Columbia",,"Mamalilikulla-Qwe'Qwa'Sot'Em (Mamalilikulla First Nation)"
Canada,"British Columbia",,Mowachaht/Muchalaht
Canada,"British Columbia",,"Namgis First Nation"
Canada,"British Columbia",,"Bull Harbour (Tlatlasikwala)"
Canada,"British Columbia",,"Quatsino First Nation"
Canada,"British Columbia",,Ehattesaht
Canada,"British Columbia",,"Da'naxda'xw First Nation"
Canada,"British Columbia",,"Kingcome (Dzawada'enuxw First Nation)"
Canada,"British Columbia",,"Tlowitsis Tribe"
Canada,"British Columbia",,"Kyuquot (Ka:'yu:'k't'h'/Che:k:tles7et'h' First Nations)"
Canada,"British Columbia",,Nuchatlaht
Canada,"British Columbia",,"Beecher Bay"
Canada,"British Columbia",,"Chemainus (Stz'uminus First Nation)"
Canada,"British Columbia",,Cowichan
Canada,"British Columbia",,Ts'uubaa-asatx
Canada,"British Columbia",,Esquimalt
Canada,"British Columbia",,Halalt
Canada,"British Columbia",,Lyackson
Canada,"British Columbia",,"Malahat Nation"
Canada,"British Columbia",,"Snuneymuxw First Nation"
Canada,"British Columbia",,"Nanoose First Nation"
Canada,"British Columbia",,"Penelakut (Penelakut Tribe)"
Canada,"British Columbia",,"Qualicum First Nation"
Canada,"British Columbia",,Pauquachin
Canada,"British Columbia",,Tsartlip
Canada,"British Columbia",,"Tsawout First Nation"
Canada,"British Columbia",,Tseycum
Canada,"British Columbia",,"Songhees Nation (Songhees Nation)"
Canada,"British Columbia",,"T'Sou-ke First Nation"
Canada,"British Columbia",,"Pacheedaht First Nation"
Canada,"British Columbia",,Ahousaht
Canada,"British Columbia",,"Opitsat (Tla-o-qui-aht First Nations)"
Canada,"British Columbia",,Hesquiaht
Canada,"British Columbia",,Ditidaht
Canada,"British Columbia",,"Huu-ay-aht First Nations"
Canada,"British Columbia",,"Hupacasath First Nation"
Canada,"British Columbia",,Tseshaht
Canada,"British Columbia",,Toquaht
Canada,"British Columbia",,Uchucklesaht
Canada,"British Columbia",,"Ucluelet First Nation"
Canada,"British Columbia",,"Old Massett (Old Massett Village Council)"
Canada,"British Columbia",,Skidegate
Canada,"British Columbia",,"Nisga'a Village of Gingolx"
Canada,"British Columbia",,"Lach Klan (Gitxaa_a Nation)"
Canada,"British Columbia",,"Metlakatla First Nation"
Canada,"British Columbia",,"Lax Kw' Alaams"
Canada,"British Columbia",,"Kulkayu (Hartley Bay) No. 4 (Gitga'at First Nation)"
Canada,"British Columbia",,"Kitamaat Village (Haisla Nation)"
Canada,"British Columbia",,"New Aiyansh (Gitlaxt'aamiks Village Government)"
Canada,"British Columbia",,"Nisga'a Village of Laxgalt'sap"
Canada,"British Columbia",,"Nisga'a Village of Gitwinksihlkw"
Canada,"British Columbia",,Kitselas
Canada,"British Columbia",,Kitsumkalum
Canada,"British Columbia",,"Telegraph Creek (Tahltan)"
Canada,"British Columbia",,Iskut
Canada,"British Columbia",,"Adams Lake"
Canada,"British Columbia",,Ashcroft
Canada,"British Columbia",,"Bonaparte First Nation"
Canada,"British Columbia",,Skeetchestn
Canada,"British Columbia",,"Tk'emlúps te Secwépemc"
Canada,"British Columbia",,"Skwlax te Secwepemculecw"
Canada,"British Columbia",,Neskonlith
Canada,"British Columbia",,"Simpcw First Nation"
Canada,"British Columbia",,"Paska Island No.3 (Oregon Jack Creek)"
Canada,"British Columbia",,Coldwater
Canada,"British Columbia",,"Cook's Ferry"
Canada,"British Columbia",,"Shulus (Lower Nicola)"
Canada,"British Columbia",,Nicomen
Canada,"British Columbia",,"Upper Nicola"
Canada,"British Columbia",,Shackan
Canada,"British Columbia",,Nooaitch
Canada,"British Columbia",,Boothroyd
Canada,"British Columbia",,"Boston Bar First Nation"
Canada,"British Columbia",,"Whispering Pines/Clinton"
Canada,"British Columbia",,"High Bar"
Canada,"British Columbia",,"Kanaka Bar"
Canada,"British Columbia",,Lytton
Canada,"British Columbia",,Siska
Canada,"British Columbia",,Skuppah
Canada,"British Columbia",,Spuzzum
Canada,"British Columbia",,"?Esdilagh First Nation"
Canada,"British Columbia",,"T_ideldel First Nation"
Canada,"British Columbia",,"Alkali Lake (Esk'etemc)"
Canada,"British Columbia",,"Tl'etinqox Government"
Canada,"British Columbia",,"Canim Lake"
Canada,"British Columbia",,"Xeni Gwet'in First Nations Government"
Canada,"British Columbia",,"Red Bluff (Lhtako Dene Nation)"
Canada,"British Columbia",,"Xatsull First Nation"
Canada,"British Columbia",,"Stone (Yunesit'in Government)"
Canada,"British Columbia",,Toosey
Canada,"British Columbia",,"Sugarcane (Williams Lake First Nation)"
Canada,"British Columbia",,"Nazko First Nation"
Canada,"British Columbia",,"Kluskus (Lhoosk'uz Dene Nation)"
Canada,"British Columbia",,Ulkatcho
Canada,"British Columbia",,"Canoe Creek (Stswecem'c Xget'tem First Nation)"
Canada,"British Columbia",,Gwa'Sala-Nakwaxda'xw
Canada,"British Columbia",,"Wet'suwet'en Village (Wet'suwet'en First Nation)"
Canada,"British Columbia",,Nee-Tahi-Buhn
Canada,"British Columbia",,"Yekooche First Nation"
Canada,"British Columbia",,"Skin Tyee"
Canada,"British Columbia",,"Binche Whut'en"
Canada,"British Columbia",,"Fontas No. 1 (Fort Nelson First Nation)"
Canada,"British Columbia",,"Nequatque No.1 (N'Quatqua)"
Canada,"British Columbia",,"Bridge River No. 1 (Bridge River)"
Canada,"British Columbia",,"Chilhil No.6 (Xaxli'p)"
Canada,"British Columbia",,"Lillooet No. 1A  (T'it'q'et)"
Canada,"British Columbia",,"Necait No. 6 (Tsal'alh)"
Canada,"British Columbia",,"Cassimayooks No.5 (_aq_am)"
Canada,"British Columbia",,"Seaspunkut No. 4 (Nadleh Whuten)"
Canada,"British Columbia",,"Old Country Meadow No. 4 (Saik'uz First Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 1 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Chenahkint No.12 (Ehattesaht)"
Canada,"British Columbia",,"Tsatsisnukwomi (Da'naxda'xw First Nation)"
Canada,"British Columbia",,"Nenagwas (Tlowitsis Nation)"
Canada,"British Columbia",,"Macoah No. 1 (Toquaht"")"
Canada,"British Columbia",,"Kamloops No.1 (Tk'emlúps te Secwépemc)"
Canada,"British Columbia",,"Upper Nepa No.6"
Canada,"British Columbia",,"Basque No.18 (Cook's Ferry)"
Canada,"British Columbia",,"Kopchitchin No. 2 (Boston Bar)"
Canada,"British Columbia",,"Nekliptum No. 1 (Kanaka Bar)"
Canada,"British Columbia",,"Kleetlekut No. 22 (Lytton)"
Canada,"British Columbia",,"Inklyuhkinatko No.2 (Skuppah)"
Canada,"British Columbia",,"Charley Boy's Meadow No. 3 (T_ideldel)"
Canada,"British Columbia",,"Omineca No. 1 (Nee-Tahi-Buhn)"
Canada,"British Columbia",,"Lillooet No. 1A (Bridge River)"
Canada,"British Columbia",,"Fountain No.12 (Xaxli'p)"
Canada,"British Columbia",,"Whitecap Indian Reserve No. 1 (Tsal'alh)"
Canada,"British Columbia",,"Sackanitecla No. 2 (Saik'uz First Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 10 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Keogh No.2 (Da'naxda'xw First Nation)"
Canada,"British Columbia",,"Nesikep No. 6 (Lytton)"
Canada,"British Columbia",,"Quatlenemo No.5 (Xaxli'p)"
Canada,"British Columbia",,"Seton Lake No. 5A (Tsal'alh)"
Canada,"British Columbia",,"Clustalach No. 5 (Saik'uz First Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 7 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Seah No. 5 (Lytton)"
Canada,"British Columbia",,"Fountain No. 3 (Xaxli'p)"
Canada,"British Columbia",,"Slosh No. 1 (Tsal'alh)"
Canada,"British Columbia",,"Laketown No. 3 (Saik'uz First Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 8 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Fountain No. 1A (Xaxli'p)"
Canada,"British Columbia",,"Slosh No. 1A (Tsal'alh)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 2 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Fountain No. 1B (Xaxli'p)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 6 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Fountain No. 1D (Xaxli'p)"
Canada,"British Columbia",,"Cheslatta No. 1 - Lot 6 Parcel 9 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Lot 7 Parcel 9 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Cheslatta No. 1 - Parcel 5 (Cheslatta Carrier Nation)"
Canada,"British Columbia",,"Majestic Subdivision"
Canada,"British Columbia",,Glenlily
Canada,"British Columbia",,"Halcyon Hot Springs"
Canada,"British Columbia",,"St. Leon Hot Springs"
Canada,"British Columbia",,"Shelter Bay"
Canada,"British Columbia",,"Hall's Landing"
Canada,"British Columbia",,"West Creston"
Canada,"British Columbia",,"Arrow Creek"
Canada,"British Columbia",,"Emerald Lake"
Canada,"British Columbia",,Brisco
Canada,"British Columbia",,"Woodbury Creek"
Canada,"British Columbia",,Walkers
Canada,"British Columbia",,"Lemon Creek"
Canada,"British Columbia",,Perrys
Canada,"British Columbia",,"Queens Bay"
Canada,"British Columbia",,Appledale
Canada,"British Columbia",,Lebahdo
Canada,"British Columbia",,Vallican
Canada,"British Columbia",,Passmore
Canada,"British Columbia",,"Slocan Park"
Canada,"British Columbia",,"South Slocan"
Canada,"British Columbia",,"Playmor Junction"
Canada,"British Columbia",,"Crescent Valley"
Canada,"British Columbia",,Kragmont
Canada,"British Columbia",,Sweetwater
Canada,"British Columbia",,"Koocanusa Marina"
Canada,"British Columbia",,"Rosen Lake"
Canada,"British Columbia",,"Tie Lake"
Canada,"British Columbia",,"Spruceland and Wilks/Kahn"
Canada,"British Columbia",,"Booth Creek"
Canada,"British Columbia",,Clearview
Canada,"British Columbia",,"St. Marys Lake"
Canada,"British Columbia",,Meadowbrook
Canada,"British Columbia",,"Lazy Lake"
Canada,"British Columbia",,"North Premier Lake"
Canada,"British Columbia",,"Grainger Road, Columbia Lake"
Canada,"British Columbia",,"Edwards Lake"
Canada,"British Columbia",,Moberly
Canada,"British Columbia",,"Upper Donald"
Canada,"British Columbia",,"Norbury Lake"
Canada,"British Columbia",,"Lewis Bay"
Canada,"British Columbia",,"Calder Road-Selkirk View"
Canada,"British Columbia",,"Whatshan Campground"
Canada,"British Columbia",,"Red Mountain Rd"
Canada,"British Columbia",,"Pass Creek"
Canada,"British Columbia",,Erris
Canada,"British Columbia",,"East Princeton"
Canada,"British Columbia",,"Ashnola / Riverside"
Canada,"British Columbia",,"Twin Lakes"
Canada,"British Columbia",,Nursery
Canada,"British Columbia",,"Westham Island"
Canada,"British Columbia",,"Aspen Grove"
Canada,"British Columbia",,Quilchena
Canada,"British Columbia",,"Miller Creek"
Canada,"British Columbia",,"Tow Hill"
Canada,"British Columbia",,Arnold
Canada,"British Columbia",,Kilgard
Canada,"British Columbia",,Barrowtown
Canada,"British Columbia",,Steelhead
Canada,"British Columbia",,"Keats Island"
Canada,"British Columbia",,"Open Bay"
Canada,"British Columbia",,Kleindale
Canada,"British Columbia",,"Galiano Island"
Canada,"British Columbia",,"Thetis Island"
Canada,"British Columbia",,Ahousat
Canada,"British Columbia",,Albion
Canada,"British Columbia",,Alexandria
Canada,"British Columbia",,"Alice Siding"
Canada,"British Columbia",,"Almond Gardens"
Canada,"British Columbia",,"Alta Lake"
Canada,"British Columbia",,Altamont
Canada,"British Columbia",,Anaconda
Canada,"British Columbia",,Anniedale
Canada,"British Columbia",,Atchelitz
Canada,"British Columbia",,Athalmer
Canada,"British Columbia",,"Austin Heights"
Canada,"British Columbia",,Australian
Canada,"British Columbia",,Baldonnel
Canada,"British Columbia",,"Balmoral Beach"
Canada,"British Columbia",,Barkerville
Canada,"British Columbia",,"Batchelor Hills"
Canada,"British Columbia",,"Beach Grove"
Canada,"British Columbia",,Beasley
Canada,"British Columbia",,"Beaver Cove"
Canada,"British Columbia",,"Beaver Falls"
Canada,"British Columbia",,"Belmont Park"
Canada,"British Columbia",,Benvoulin
Canada,"British Columbia",,"Big Eddy"
Canada,"British Columbia",,"Birchland Manor"
Canada,"British Columbia",,Blueridge
Canada,"British Columbia",,"Boat Harbour"
Canada,"British Columbia",,"Boundary Bay"
Canada,"British Columbia",,"Bowen Bay"
Canada,"British Columbia",,"Bowen Island"
Canada,"British Columbia",,Bradner
Canada,"British Columbia",,"Braemar Heights"
Canada,"British Columbia",,"Brentwood Park"
Canada,"British Columbia",,Brighouse
Canada,"British Columbia",,"British Properties"
Canada,"British Columbia",,Broadmoor
Canada,"British Columbia",,Broadview
Canada,"British Columbia",,Brocklehurst
Canada,"British Columbia",,"Brunette Creek"
Canada,"British Columbia",,"Brunswick Beach"
Canada,"British Columbia",,"Buccaneer Bay"
Canada,"British Columbia",,"Buckingham Heights"
Canada,"British Columbia",,Burkeville
Canada,"British Columbia",,"Burnaby Heights"
Canada,"British Columbia",,Burquitlam
Canada,"British Columbia",,"Cadboro Bay"
Canada,"British Columbia",,Caithness
Canada,"British Columbia",,"Cameron Heights"
Canada,"British Columbia",,"Campbell Island"
Canada,"British Columbia",,Campbellton
Canada,"British Columbia",,"Canyon Alpine"
Canada,"British Columbia",,"Canyon Heights"
Canada,"British Columbia",,"Capilano Highlands"
Canada,"British Columbia",,"Capitol Hill"
Canada,"British Columbia",,Cariboo
Canada,"British Columbia",,Carlson
Canada,"British Columbia",,Carrs
Canada,"British Columbia",,Carson
Canada,"British Columbia",,"Cascade Heights"
Canada,"British Columbia",,Cassin
Canada,"British Columbia",,"Castle Rock"
Canada,"British Columbia",,"Cedar Grove"
Canada,"British Columbia",,Cedardale
Canada,"British Columbia",,"Chapman Camp"
Canada,"British Columbia",,"Charella Garden"
Canada,"British Columbia",,"Chase River"
Canada,"British Columbia",,Chineside
Canada,"British Columbia",,Choate
Canada,"British Columbia",,Clayburn
Canada,"British Columbia",,"Cleveland Park"
Canada,"British Columbia",,"College Heights"
Canada,"British Columbia",,Collettville
Canada,"British Columbia",,Colquitz
Canada,"British Columbia",,"Connaught Heights"
Canada,"British Columbia",,"Cordova Bay"
Canada,"British Columbia",,Coutlee
Canada,"British Columbia",,"Cove Cliff"
Canada,"British Columbia",,Coyle
Canada,"British Columbia",,Crescent
Canada,"British Columbia",,"Cypress Park"
Canada,"British Columbia",,Dartmoor
Canada,"British Columbia",,Dentville
Canada,"British Columbia",,"Doe River"
Canada,"British Columbia",,Dollarton
Canada,"British Columbia",,Dufferin
Canada,"British Columbia",,Dunbar-Southlands
Canada,"British Columbia",,"Duncan Bay"
Canada,"British Columbia",,Dunkley
Canada,"British Columbia",,"Eagle Bluff"
Canada,"British Columbia",,"Eagle Harbour"
Canada,"British Columbia",,"Eagle Ridge"
Canada,"British Columbia",,"East Kelowna"
Canada,"British Columbia",,Eastburn
Canada,"British Columbia",,Elgin
Canada,"British Columbia",,"Elk Prairie"
Canada,"British Columbia",,Elphinstone
Canada,"British Columbia",,Engen
Canada,"British Columbia",,Erickson
Canada,"British Columbia",,Essondale
Canada,"British Columbia",,Exeter
Canada,"British Columbia",,Exlou
Canada,"British Columbia",,Fairbridge
Canada,"British Columbia",,"Fairfield, Chilliwack"
Canada,"British Columbia",,"Fairfield, Victoria"
Canada,"British Columbia",,"Fellers Heights"
Canada,"British Columbia",,Fife
Canada,"British Columbia",,Fleetwood
Canada,"British Columbia",,Floods
Canada,"British Columbia",,"Forest Hills"
Canada,"British Columbia",,"Forest Knolls"
Canada,"British Columbia",,"Fraser Heights"
Canada,"British Columbia",,"Fraser Mills"
Canada,"British Columbia",,Gabriola
Canada,"British Columbia",,"Garden Village"
Canada,"British Columbia",,"Garnet Valley"
Canada,"British Columbia",,Gellatly
Canada,"British Columbia",,"Genoa Bay"
Canada,"British Columbia",,"Gibson Creek"
Canada,"British Columbia",,Gifford
Canada,"British Columbia",,"Glen Lake"
Canada,"British Columbia",,"Glen Valley"
Canada,"British Columbia",,Glenbank
Canada,"British Columbia",,"Glenbrooke North"
Canada,"British Columbia",,Glendale
Canada,"British Columbia",,Gleneagles
Canada,"British Columbia",,Gleneden
Canada,"British Columbia",,Glenmore
Canada,"British Columbia",,Goldstream
Canada,"British Columbia",,"Gordon Head"
Canada,"British Columbia",,Grandview
Canada,"British Columbia",,Grandview-Woodlands
Canada,"British Columbia",,Granite
Canada,"British Columbia",,"Granthams Landing"
Canada,"British Columbia",,Greendale
Canada,"British Columbia",,Guildford
Canada,"British Columbia",,Gundy
Canada,"British Columbia",,Haney
Canada,"British Columbia",,"Happy Valley"
Canada,"British Columbia",,"Harbour Chines"
Canada,"British Columbia",,"Harbour Village"
Canada,"British Columbia",,"Hart Highlands"
Canada,"British Columbia",,Hastings-Sunrise
Canada,"British Columbia",,Hazelmere
Canada,"British Columbia",,"Hells Gate"
Canada,"British Columbia",,Hopington
Canada,"British Columbia",,"Hopkins Landing"
Canada,"British Columbia",,"Hospital Hill"
Canada,"British Columbia",,Ioco
Canada,"British Columbia",,"Island Cache"
Canada,"British Columbia",,"James Bay"
Canada,"British Columbia",,Jellicoe
Canada,"British Columbia",,"Jeune Landing"
Canada,"British Columbia",,"Johnson Heights"
Canada,"British Columbia",,"Juniper Ridge"
Canada,"British Columbia",,Keating
